SKU,Title,Description,Price,Inventory quantity,Product image URL,Status,Tags
SET9-VRS-011-332213,Versace Eros Flame Eau de Parfum - Travel Spray 10ml,"Versace Eros Flame Eau de Parfum - Travel Spray 10ml by Versace is built for winter wear with a spicy amber woody profile. Fragrance notes: mandarin, black pepper, rosemary, tonka bean, sandalwood. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",30.24,16,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,active,"cologne,men,versace,set9,winter,spicy-amber-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-012-332213,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml,"Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml by Versace is built for winter wear with a spicy amber woody profile. Fragrance notes: mandarin, black pepper, rosemary, tonka bean, sandalwood. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",81.00,22,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,active,"cologne,men,versace,set9,winter,spicy-amber-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-013-332213,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml,"Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml by Versace is built for winter wear with a spicy amber woody profile. Fragrance notes: mandarin, black pepper, rosemary, tonka bean, sandalwood. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",108.00,30,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,active,"cologne,men,versace,set9,winter,spicy-amber-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-014-332213,Versace Eros Flame Eau de Parfum - Large Bottle 150ml,"Versace Eros Flame Eau de Parfum - Large Bottle 150ml by Versace is built for winter wear with a spicy amber woody profile. Fragrance notes: mandarin, black pepper, rosemary, tonka bean, sandalwood. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",135.00,18,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,active,"cologne,men,versace,set9,winter,spicy-amber-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-015-332213,Versace Eros Flame Eau de Parfum - Gift Set,"Versace Eros Flame Eau de Parfum - Gift Set by Versace is built for winter wear with a spicy amber woody profile. Fragrance notes: mandarin, black pepper, rosemary, tonka bean, sandalwood. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",127.44,14,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,active,"cologne,men,versace,set9,winter,spicy-amber-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-016-421287,Versace Eros Parfum - Travel Spray 10ml,"Versace Eros Parfum - Travel Spray 10ml by Versace is built for winter wear with a rich sweet woody profile. Fragrance notes: apple, mint, geranium, cedar, vanilla. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",35.00,16,https://cdn.fragrancenet.com/images/photos/900x900/421287.jpg,active,"cologne,men,versace,set9,winter,rich-sweet-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-017-421287,Versace Eros Parfum - Eau de Toilette / Parfum 50ml,"Versace Eros Parfum - Eau de Toilette / Parfum 50ml by Versace is built for winter wear with a rich sweet woody profile. Fragrance notes: apple, mint, geranium, cedar, vanilla. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",93.75,22,https://cdn.fragrancenet.com/images/photos/900x900/421287.jpg,active,"cologne,men,versace,set9,winter,rich-sweet-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-018-421287,Versace Eros Parfum - Eau de Toilette / Parfum 100ml,"Versace Eros Parfum - Eau de Toilette / Parfum 100ml by Versace is built for winter wear with a rich sweet woody profile. Fragrance notes: apple, mint, geranium, cedar, vanilla. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",125.00,30,https://cdn.fragrancenet.com/images/photos/900x900/421287.jpg,active,"cologne,men,versace,set9,winter,rich-sweet-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-019-421287,Versace Eros Parfum - Large Bottle 150ml,"Versace Eros Parfum - Large Bottle 150ml by Versace is built for winter wear with a rich sweet woody profile. Fragrance notes: apple, mint, geranium, cedar, vanilla. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",156.25,18,https://cdn.fragrancenet.com/images/photos/900x900/421287.jpg,active,"cologne,men,versace,set9,winter,rich-sweet-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-020-421287,Versace Eros Parfum - Gift Set,"Versace Eros Parfum - Gift Set by Versace is built for winter wear with a rich sweet woody profile. Fragrance notes: apple, mint, geranium, cedar, vanilla. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",147.50,14,https://cdn.fragrancenet.com/images/photos/900x900/421287.jpg,active,"cologne,men,versace,set9,winter,rich-sweet-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-021-485448,Versace Eros Energy Eau de Parfum - Travel Spray 10ml,"Versace Eros Energy Eau de Parfum - Travel Spray 10ml by Versace is built for summer wear with a citrus aromatic bright profile. Fragrance notes: sicilian bergamot, black currant, pink pepper, oakmoss. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",37.80,16,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-safe,ultrasafe"
SET9-VRS-022-485448,Versace Eros Energy Eau de Parfum - Eau de Toilette / Parfum 50ml,"Versace Eros Energy Eau de Parfum - Eau de Toilette / Parfum 50ml by Versace is built for summer wear with a citrus aromatic bright profile. Fragrance notes: sicilian bergamot, black currant, pink pepper, oakmoss. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",101.25,22,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-safe,ultrasafe"
SET9-VRS-023-485448,Versace Eros Energy Eau de Parfum - Eau de Toilette / Parfum 100ml,"Versace Eros Energy Eau de Parfum - Eau de Toilette / Parfum 100ml by Versace is built for summer wear with a citrus aromatic bright profile. Fragrance notes: sicilian bergamot, black currant, pink pepper, oakmoss. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",135.00,30,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-safe,ultrasafe"
SET9-VRS-024-485448,Versace Eros Energy Eau de Parfum - Large Bottle 150ml,"Versace Eros Energy Eau de Parfum - Large Bottle 150ml by Versace is built for summer wear with a citrus aromatic bright profile. Fragrance notes: sicilian bergamot, black currant, pink pepper, oakmoss. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",168.75,18,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-safe,ultrasafe"
SET9-VRS-025-485448,Versace Eros Energy Eau de Parfum - Gift Set,"Versace Eros Energy Eau de Parfum - Gift Set by Versace is built for summer wear with a citrus aromatic bright profile. Fragrance notes: sicilian bergamot, black currant, pink pepper, oakmoss. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",159.30,14,https://cdn.fragrancenet.com/images/photos/900x900/485448.jpg,active,"cologne,men,versace,set9,summer,citrus-aromatic-bright,stocksync-add-safe,ultrasafe"
SET9-VRS-026-291563,Versace Dylan Blue Eau de Toilette - Travel Spray 10ml,"Versace Dylan Blue Eau de Toilette - Travel Spray 10ml by Versace is built for year-round wear with a marine aromatic woody profile. Fragrance notes: bergamot, grapefruit, fig leaf, violet leaf, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",26.60,16,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-027-291563,Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 50ml,"Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 50ml by Versace is built for year-round wear with a marine aromatic woody profile. Fragrance notes: bergamot, grapefruit, fig leaf, violet leaf, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",71.25,22,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-028-291563,Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 100ml,"Versace Dylan Blue Eau de Toilette - Eau de Toilette / Parfum 100ml by Versace is built for year-round wear with a marine aromatic woody profile. Fragrance notes: bergamot, grapefruit, fig leaf, violet leaf, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",95.00,30,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-029-291563,Versace Dylan Blue Eau de Toilette - Large Bottle 150ml,"Versace Dylan Blue Eau de Toilette - Large Bottle 150ml by Versace is built for year-round wear with a marine aromatic woody profile. Fragrance notes: bergamot, grapefruit, fig leaf, violet leaf, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",118.75,18,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-030-291563,Versace Dylan Blue Eau de Toilette - Gift Set,"Versace Dylan Blue Eau de Toilette - Gift Set by Versace is built for year-round wear with a marine aromatic woody profile. Fragrance notes: bergamot, grapefruit, fig leaf, violet leaf, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",112.10,14,https://cdn.fragrancenet.com/images/photos/900x900/291563.jpg,active,"cologne,men,versace,set9,year-round,marine-aromatic-woody,stocksync-add-safe,ultrasafe"
SET9-VRS-031-159890,Versace Pour Homme Eau de Toilette - Travel Spray 10ml,"Versace Pour Homme Eau de Toilette - Travel Spray 10ml by Versace is built for summer wear with a clean citrus aromatic profile. Fragrance notes: lemon, bergamot, neroli, clary sage, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",22.68,16,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-safe,ultrasafe"
SET9-VRS-032-159890,Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 50ml,"Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 50ml by Versace is built for summer wear with a clean citrus aromatic profile. Fragrance notes: lemon, bergamot, neroli, clary sage, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",60.75,22,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-safe,ultrasafe"
SET9-VRS-033-159890,Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 100ml,"Versace Pour Homme Eau de Toilette - Eau de Toilette / Parfum 100ml by Versace is built for summer wear with a clean citrus aromatic profile. Fragrance notes: lemon, bergamot, neroli, clary sage, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",81.00,30,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-safe,ultrasafe"
SET9-VRS-034-159890,Versace Pour Homme Eau de Toilette - Large Bottle 150ml,"Versace Pour Homme Eau de Toilette - Large Bottle 150ml by Versace is built for summer wear with a clean citrus aromatic profile. Fragrance notes: lemon, bergamot, neroli, clary sage, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",101.25,18,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-safe,ultrasafe"
SET9-VRS-035-159890,Versace Pour Homme Eau de Toilette - Gift Set,"Versace Pour Homme Eau de Toilette - Gift Set by Versace is built for summer wear with a clean citrus aromatic profile. Fragrance notes: lemon, bergamot, neroli, clary sage, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",95.58,14,https://cdn.fragrancenet.com/images/photos/900x900/159890.jpg,active,"cologne,men,versace,set9,summer,clean-citrus-aromatic,stocksync-add-safe,ultrasafe"
SET9-VRS-036-157245,Versace Man Eau Fraiche Eau de Toilette - Travel Spray 10ml,"Versace Man Eau Fraiche Eau de Toilette - Travel Spray 10ml by Versace is built for summer wear with a aquatic fresh citrus profile. Fragrance notes: bergamot, cardamom, brazilian rosewood, cedar, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",26.88,16,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-safe,ultrasafe"
SET9-VRS-037-157245,Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 50ml,"Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 50ml by Versace is built for summer wear with a aquatic fresh citrus profile. Fragrance notes: bergamot, cardamom, brazilian rosewood, cedar, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",72.00,22,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-safe,ultrasafe"
SET9-VRS-038-157245,Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 100ml,"Versace Man Eau Fraiche Eau de Toilette - Eau de Toilette / Parfum 100ml by Versace is built for summer wear with a aquatic fresh citrus profile. Fragrance notes: bergamot, cardamom, brazilian rosewood, cedar, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",96.00,30,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-safe,ultrasafe"
SET9-VRS-039-157245,Versace Man Eau Fraiche Eau de Toilette - Large Bottle 150ml,"Versace Man Eau Fraiche Eau de Toilette - Large Bottle 150ml by Versace is built for summer wear with a aquatic fresh citrus profile. Fragrance notes: bergamot, cardamom, brazilian rosewood, cedar, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",120.00,18,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-safe,ultrasafe"
SET9-VRS-040-157245,Versace Man Eau Fraiche Eau de Toilette - Gift Set,"Versace Man Eau Fraiche Eau de Toilette - Gift Set by Versace is built for summer wear with a aquatic fresh citrus profile. Fragrance notes: bergamot, cardamom, brazilian rosewood, cedar, musk. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",113.28,14,https://cdn.fragrancenet.com/images/photos/900x900/157245.jpg,active,"cologne,men,versace,set9,summer,aquatic-fresh-citrus,stocksync-add-safe,ultrasafe"
SET9-VRS-041-237817,Versace Oud Noir Eau de Parfum - Travel Spray 10ml,"Versace Oud Noir Eau de Parfum - Travel Spray 10ml by Versace is built for winter wear with a dark oud oriental profile. Fragrance notes: agarwood, spices, leather, oriental woods. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",33.60,16,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-safe,ultrasafe"
SET9-VRS-042-237817,Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 50ml,"Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 50ml by Versace is built for winter wear with a dark oud oriental profile. Fragrance notes: agarwood, spices, leather, oriental woods. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",90.00,22,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-safe,ultrasafe"
SET9-VRS-043-237817,Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 100ml,"Versace Oud Noir Eau de Parfum - Eau de Toilette / Parfum 100ml by Versace is built for winter wear with a dark oud oriental profile. Fragrance notes: agarwood, spices, leather, oriental woods. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",120.00,30,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-safe,ultrasafe"
SET9-VRS-044-237817,Versace Oud Noir Eau de Parfum - Large Bottle 150ml,"Versace Oud Noir Eau de Parfum - Large Bottle 150ml by Versace is built for winter wear with a dark oud oriental profile. Fragrance notes: agarwood, spices, leather, oriental woods. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",150.00,18,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-safe,ultrasafe"
SET9-VRS-045-237817,Versace Oud Noir Eau de Parfum - Gift Set,"Versace Oud Noir Eau de Parfum - Gift Set by Versace is built for winter wear with a dark oud oriental profile. Fragrance notes: agarwood, spices, leather, oriental woods. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",141.60,14,https://cdn.fragrancenet.com/images/photos/900x900/237817.jpg,active,"cologne,men,versace,set9,winter,dark-oud-oriental,stocksync-add-safe,ultrasafe"
SET9-VRS-046-174784,Versace L'Homme Eau de Toilette - Travel Spray 10ml,"Versace L'Homme Eau de Toilette - Travel Spray 10ml by Versace is built for year-round wear with a vintage spicy leather profile. Fragrance notes: lemon, basil, patchouli, oakmoss, leather. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",19.60,16,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-safe,ultrasafe"
SET9-VRS-047-174784,Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 50ml,"Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 50ml by Versace is built for year-round wear with a vintage spicy leather profile. Fragrance notes: lemon, basil, patchouli, oakmoss, leather. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",52.50,22,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-safe,ultrasafe"
SET9-VRS-048-174784,Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 100ml,"Versace L'Homme Eau de Toilette - Eau de Toilette / Parfum 100ml by Versace is built for year-round wear with a vintage spicy leather profile. Fragrance notes: lemon, basil, patchouli, oakmoss, leather. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",70.00,30,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-safe,ultrasafe"
SET9-VRS-049-174784,Versace L'Homme Eau de Toilette - Large Bottle 150ml,"Versace L'Homme Eau de Toilette - Large Bottle 150ml by Versace is built for year-round wear with a vintage spicy leather profile. Fragrance notes: lemon, basil, patchouli, oakmoss, leather. This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand. Supplier links: FragranceNet | FragranceX | Perfume.com",87.50,18,https://cdn.fragrancenet.com/images/photos/900x900/174784.jpg,active,"cologne,men,versace,set9,year-round,vintage-spicy-leather,stocksync-add-safe,ultrasafe"
