Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
set9-versace-eros-eau-de-toilette-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/232011.jpg,5,Versace Eros Eau de Toilette - Gift Set product image 5,
set9-versace-eros-eau-de-parfum-travel-spray-10ml,Versace Eros Eau de Parfum - Travel Spray 10ml,"<p><strong>Versace Eros Eau de Parfum - Travel Spray 10ml</strong> by Versace is built for <strong>year-round</strong> wear with a warm aromatic vanilla profile.</p><p><strong>Fragrance notes:</strong> mint, lemon, tonka bean, vetiver, vanilla.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,year-round,warm-aromatic-vanilla",TRUE,Title,Default Title,SET9-VRS-006-372595,350,16,deny,manual,33.04,42.29,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/372595.jpg,1,Versace Eros Eau de Parfum - Travel Spray 10ml product image 1,active
set9-versace-eros-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/372595.jpg,2,Versace Eros Eau de Parfum - Travel Spray 10ml product image 2,
set9-versace-eros-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/372595.jpg,3,Versace Eros Eau de Parfum - Travel Spray 10ml product image 3,
set9-versace-eros-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/372595.jpg,4,Versace Eros Eau de Parfum - Travel Spray 10ml product image 4,
set9-versace-eros-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/372595.jpg,5,Versace Eros Eau de Parfum - Travel Spray 10ml product image 5,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-50ml,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>year-round</strong> wear with a warm aromatic vanilla profile.</p><p><strong>Fragrance notes:</strong> mint, lemon, tonka bean, vetiver, vanilla.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,year-round,warm-aromatic-vanilla",TRUE,Title,Default Title,SET9-VRS-007-372595,350,22,deny,manual,88.50,113.28,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/372595.jpg,1,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml product image 1,active
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/372595.jpg,2,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml product image 2,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/372595.jpg,3,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml product image 3,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/372595.jpg,4,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml product image 4,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/372595.jpg,5,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 50ml product image 5,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-100ml,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>year-round</strong> wear with a warm aromatic vanilla profile.</p><p><strong>Fragrance notes:</strong> mint, lemon, tonka bean, vetiver, vanilla.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,year-round,warm-aromatic-vanilla",TRUE,Title,Default Title,SET9-VRS-008-372595,350,30,deny,manual,118.00,151.04,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/372595.jpg,1,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml product image 1,active
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/372595.jpg,2,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml product image 2,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/372595.jpg,3,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml product image 3,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/372595.jpg,4,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml product image 4,
set9-versace-eros-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/372595.jpg,5,Versace Eros Eau de Parfum - Eau de Toilette / Parfum 100ml product image 5,
set9-versace-eros-eau-de-parfum-large-bottle-150ml,Versace Eros Eau de Parfum - Large Bottle 150ml,"<p><strong>Versace Eros Eau de Parfum - Large Bottle 150ml</strong> by Versace is built for <strong>year-round</strong> wear with a warm aromatic vanilla profile.</p><p><strong>Fragrance notes:</strong> mint, lemon, tonka bean, vetiver, vanilla.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,year-round,warm-aromatic-vanilla",TRUE,Title,Default Title,SET9-VRS-009-372595,350,18,deny,manual,147.50,188.80,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/372595.jpg,1,Versace Eros Eau de Parfum - Large Bottle 150ml product image 1,active
set9-versace-eros-eau-de-parfum-large-bottle-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/372595.jpg,2,Versace Eros Eau de Parfum - Large Bottle 150ml product image 2,
set9-versace-eros-eau-de-parfum-large-bottle-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/372595.jpg,3,Versace Eros Eau de Parfum - Large Bottle 150ml product image 3,
set9-versace-eros-eau-de-parfum-large-bottle-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/372595.jpg,4,Versace Eros Eau de Parfum - Large Bottle 150ml product image 4,
set9-versace-eros-eau-de-parfum-large-bottle-150ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/372595.jpg,5,Versace Eros Eau de Parfum - Large Bottle 150ml product image 5,
set9-versace-eros-eau-de-parfum-gift-set,Versace Eros Eau de Parfum - Gift Set,"<p><strong>Versace Eros Eau de Parfum - Gift Set</strong> by Versace is built for <strong>year-round</strong> wear with a warm aromatic vanilla profile.</p><p><strong>Fragrance notes:</strong> mint, lemon, tonka bean, vetiver, vanilla.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,year-round,warm-aromatic-vanilla",TRUE,Title,Default Title,SET9-VRS-010-372595,350,14,deny,manual,139.24,178.23,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/372595.jpg,1,Versace Eros Eau de Parfum - Gift Set product image 1,active
set9-versace-eros-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/372595.jpg,2,Versace Eros Eau de Parfum - Gift Set product image 2,
set9-versace-eros-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/372595.jpg,3,Versace Eros Eau de Parfum - Gift Set product image 3,
set9-versace-eros-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/372595.jpg,4,Versace Eros Eau de Parfum - Gift Set product image 4,
set9-versace-eros-eau-de-parfum-gift-set,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/372595.jpg,5,Versace Eros Eau de Parfum - Gift Set product image 5,
set9-versace-eros-flame-eau-de-parfum-travel-spray-10ml,Versace Eros Flame Eau de Parfum - Travel Spray 10ml,"<p><strong>Versace Eros Flame Eau de Parfum - Travel Spray 10ml</strong> by Versace is built for <strong>winter</strong> wear with a spicy amber woody profile.</p><p><strong>Fragrance notes:</strong> mandarin, black pepper, rosemary, tonka bean, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Flame+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Flame+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Flame+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,winter,spicy-amber-woody",TRUE,Title,Default Title,SET9-VRS-011-332213,350,16,deny,manual,30.24,38.71,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,1,Versace Eros Flame Eau de Parfum - Travel Spray 10ml product image 1,active
set9-versace-eros-flame-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/332213.jpg,2,Versace Eros Flame Eau de Parfum - Travel Spray 10ml product image 2,
set9-versace-eros-flame-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/332213.jpg,3,Versace Eros Flame Eau de Parfum - Travel Spray 10ml product image 3,
set9-versace-eros-flame-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/332213.jpg,4,Versace Eros Flame Eau de Parfum - Travel Spray 10ml product image 4,
set9-versace-eros-flame-eau-de-parfum-travel-spray-10ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/332213.jpg,5,Versace Eros Flame Eau de Parfum - Travel Spray 10ml product image 5,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-50ml,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml,"<p><strong>Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml</strong> by Versace is built for <strong>winter</strong> wear with a spicy amber woody profile.</p><p><strong>Fragrance notes:</strong> mandarin, black pepper, rosemary, tonka bean, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Flame+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Flame+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Flame+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,winter,spicy-amber-woody",TRUE,Title,Default Title,SET9-VRS-012-332213,350,22,deny,manual,81.00,103.68,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,1,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml product image 1,active
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/332213.jpg,2,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml product image 2,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/332213.jpg,3,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml product image 3,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/332213.jpg,4,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml product image 4,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-50ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/332213.jpg,5,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 50ml product image 5,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-100ml,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml,"<p><strong>Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml</strong> by Versace is built for <strong>winter</strong> wear with a spicy amber woody profile.</p><p><strong>Fragrance notes:</strong> mandarin, black pepper, rosemary, tonka bean, sandalwood.</p><p>This listing is optimized for third-party resellers: high-search designer profile, gift-friendly packaging, and repeat-order demand.</p><p><strong>Supplier links:</strong> <a href=""https://www.fragrancenet.com/search/?gsearch=Versace+Eros+Flame+Eau+de+Parfum"">FragranceNet</a> | <a href=""https://www.fragrancex.com/search/search_results?search=Versace+Eros+Flame+Eau+de+Parfum"">FragranceX</a> | <a href=""https://www.perfume.com/search?keyword=Versace+Eros+Flame+Eau+de+Parfum"">Perfume.com</a></p>",Versace,Cologne,"cologne,men,versace,set9,winter,spicy-amber-woody",TRUE,Title,Default Title,SET9-VRS-013-332213,350,30,deny,manual,108.00,138.24,TRUE,TRUE,https://cdn.fragrancenet.com/images/photos/900x900/332213.jpg,1,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml product image 1,active
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/600x600/332213.jpg,2,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml product image 2,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/500x500/332213.jpg,3,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml product image 3,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/300x300/332213.jpg,4,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml product image 4,
set9-versace-eros-flame-eau-de-parfum-eau-de-toilette-parfum-100ml,,,,,,,,,,,,,,,,,,https://cdn.fragrancenet.com/images/photos/250x250/332213.jpg,5,Versace Eros Flame Eau de Parfum - Eau de Toilette / Parfum 100ml product image 5,
