SKU,Title,Brand,Primary image,Supplier 1,Supplier 1 URL,Supplier 2,Supplier 2 URL,Supplier 3,Supplier 3 URL,Notes
DROP8REAL-013-DIOR-01-8046,Dior Sauvage Eau Forte Travel Spray 10ml,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Travel+Spray+10ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Travel+Spray+10ml,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Travel+Spray+10ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-014-DIOR-02-8046,Dior Sauvage Eau Forte 30ml,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+30ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+30ml,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+30ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-015-DIOR-03-8046,Dior Sauvage Eau Forte 50ml,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+50ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+50ml,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+50ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-016-DIOR-04-8046,Dior Sauvage Eau Forte 100ml,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+100ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+100ml,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+100ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-017-DIOR-05-8046,Dior Sauvage Eau Forte 150ml,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+150ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+150ml,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+150ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-018-DIOR-06-8046,Dior Sauvage Eau Forte 200ml,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+200ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+200ml,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+200ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-019-DIOR-07-8046,Dior Sauvage Eau Forte Gift Set,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Gift+Set,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Gift+Set,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Gift+Set,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-020-DIOR-08-8046,Dior Sauvage Eau Forte Holiday Box,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Holiday+Box,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Holiday+Box,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Holiday+Box,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-021-DIOR-09-8046,Dior Sauvage Eau Forte Limited Edition,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Limited+Edition,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Limited+Edition,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Limited+Edition,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-022-DIOR-10-8046,Dior Sauvage Eau Forte Refill,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Refill,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Refill,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Refill,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-023-DIOR-11-8046,Dior Sauvage Eau Forte Duo Pack,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Duo+Pack,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Duo+Pack,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Duo+Pack,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-024-DIOR-12-8046,Dior Sauvage Eau Forte Collector Edition,Dior,https://cdn.fragrancenet.com/images/photos/900x900/500543.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Dior+Sauvage+Eau+Forte+Collector+Edition,FragranceX,https://www.fragrancex.com/search/search_results?search=Dior+Sauvage+Eau+Forte+Collector+Edition,Perfume.com,https://www.perfume.com/search?keyword=Dior+Sauvage+Eau+Forte+Collector+Edition,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-025-YVES-01-6176,Y Eau de Parfum Travel Spray 10ml,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Travel+Spray+10ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Travel+Spray+10ml,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Travel+Spray+10ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-026-YVES-02-6176,Y Eau de Parfum 30ml,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+30ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+30ml,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+30ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-027-YVES-03-6176,Y Eau de Parfum 50ml,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+50ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+50ml,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+50ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-028-YVES-04-6176,Y Eau de Parfum 100ml,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+100ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+100ml,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+100ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-029-YVES-05-6176,Y Eau de Parfum 150ml,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+150ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+150ml,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+150ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-030-YVES-06-6176,Y Eau de Parfum 200ml,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+200ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+200ml,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+200ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-031-YVES-07-6176,Y Eau de Parfum Gift Set,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Gift+Set,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Gift+Set,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Gift+Set,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-032-YVES-08-6176,Y Eau de Parfum Holiday Box,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Holiday+Box,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Holiday+Box,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Holiday+Box,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-033-YVES-09-6176,Y Eau de Parfum Limited Edition,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Limited+Edition,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Limited+Edition,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Limited+Edition,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-034-YVES-10-6176,Y Eau de Parfum Refill,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Refill,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Refill,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Refill,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-035-YVES-11-6176,Y Eau de Parfum Duo Pack,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Duo+Pack,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Duo+Pack,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Duo+Pack,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-036-YVES-12-6176,Y Eau de Parfum Collector Edition,Yves Saint Laurent,https://cdn.fragrancenet.com/images/photos/900x900/325122.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Y+Eau+de+Parfum+Collector+Edition,FragranceX,https://www.fragrancex.com/search/search_results?search=Y+Eau+de+Parfum+Collector+Edition,Perfume.com,https://www.perfume.com/search?keyword=Y+Eau+de+Parfum+Collector+Edition,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-037-GIOR-01-2979,Acqua di Gio Eau de Toilette Travel Spray 10ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Travel+Spray+10ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Travel+Spray+10ml,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Travel+Spray+10ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-038-GIOR-02-2979,Acqua di Gio Eau de Toilette 30ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+30ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+30ml,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+30ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-039-GIOR-03-2979,Acqua di Gio Eau de Toilette 50ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+50ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+50ml,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+50ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-040-GIOR-04-2979,Acqua di Gio Eau de Toilette 100ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+100ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+100ml,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+100ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-041-GIOR-05-2979,Acqua di Gio Eau de Toilette 150ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+150ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+150ml,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+150ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-042-GIOR-06-2979,Acqua di Gio Eau de Toilette 200ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+200ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+200ml,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+200ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-043-GIOR-07-2979,Acqua di Gio Eau de Toilette Gift Set,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Gift+Set,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Gift+Set,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Gift+Set,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-044-GIOR-08-2979,Acqua di Gio Eau de Toilette Holiday Box,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Holiday+Box,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Holiday+Box,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Holiday+Box,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-045-GIOR-09-2979,Acqua di Gio Eau de Toilette Limited Edition,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Limited+Edition,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Limited+Edition,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Limited+Edition,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-046-GIOR-10-2979,Acqua di Gio Eau de Toilette Refill,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Refill,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Refill,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Refill,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-047-GIOR-11-2979,Acqua di Gio Eau de Toilette Duo Pack,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Duo+Pack,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Duo+Pack,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Duo+Pack,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-048-GIOR-12-2979,Acqua di Gio Eau de Toilette Collector Edition,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/126343.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Acqua+di+Gio+Eau+de+Toilette+Collector+Edition,FragranceX,https://www.fragrancex.com/search/search_results?search=Acqua+di+Gio+Eau+de+Toilette+Collector+Edition,Perfume.com,https://www.perfume.com/search?keyword=Acqua+di+Gio+Eau+de+Toilette+Collector+Edition,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-049-GIOR-01-5068,Armani Code Eau de Toilette Travel Spray 10ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/461902.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Armani+Code+Eau+de+Toilette+Travel+Spray+10ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Armani+Code+Eau+de+Toilette+Travel+Spray+10ml,Perfume.com,https://www.perfume.com/search?keyword=Armani+Code+Eau+de+Toilette+Travel+Spray+10ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
DROP8REAL-050-GIOR-02-5068,Armani Code Eau de Toilette 30ml,Giorgio Armani,https://cdn.fragrancenet.com/images/photos/900x900/461902.jpg,FragranceNet,https://www.fragrancenet.com/search/?gsearch=Armani+Code+Eau+de+Toilette+30ml,FragranceX,https://www.fragrancex.com/search/search_results?search=Armani+Code+Eau+de+Toilette+30ml,Perfume.com,https://www.perfume.com/search?keyword=Armani+Code+Eau+de+Toilette+30ml,All 5 image URLs are direct cologne product photos from FragranceNet CDN variants.
